Date;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
12.07.2018;47.65;45.10;43.51;43.50;43.80;45.37;52.50;58.33;60.97;61.00;57.79;57.50;55.11;53.75;53.60;53.13;52.50;55.50;58.34;59.40;58.05;56.50;55.50;50.84
11.07.2018;48.60;45.70;44.51;43.00;43.33;45.82;53.03;60.18;60.89;60.00;58.40;58.50;57.10;54.50;53.71;53.50;53.11;55.50;58.67;60.13;59.40;57.40;56.78;51.50
10.07.2018;45.50;43.51;41.49;41.50;42.00;44.19;51.81;58.68;62.69;62.79;60.70;61.61;57.50;56.70;55.15;54.22;54.00;57.94;59.26;60.50;59.94;58.14;56.00;51.89
09.07.2018;34.42;34.87;34.50;34.99;35.32;38.50;50.99;56.84;56.30;53.10;52.19;50.54;48.54;44.61;41.49;41.44;43.05;47.07;50.50;51.50;53.00;51.80;51.00;45.50
08.07.2018;35.66;32.24;29.14;29.23;28.68;26.33;28.19;29.18;30.36;29.17;28.06;27.61;23.71;20.50;18.00;19.32;21.96;28.75;40.38;47.26;49.55;48.81;49.00;45.44
07.07.2018;38.99;38.81;37.23;36.06;34.43;34.91;36.01;38.64;38.70;35.43;29.35;24.16;20.00;11.49;9.60;12.31;18.59;25.28;32.95;39.00;42.14;44.04;45.07;41.54
06.07.2018;44.20;42.21;41.00;39.98;40.10;41.50;48.10;53.04;58.10;56.32;53.22;51.57;46.13;42.07;39.94;40.28;40.33;43.58;45.40;47.74;47.50;46.80;45.99;41.04
05.07.2018;46.00;44.33;43.19;42.80;42.76;44.35;51.50;59.94;61.16;56.23;54.73;52.99;48.85;47.45;46.24;47.17;48.21;51.22;53.94;56.02;52.78;51.84;51.14;45.18
04.07.2018;47.48;44.73;44.00;43.74;43.51;45.51;54.51;63.50;66.77;59.80;57.18;55.49;52.00;51.18;50.96;51.83;52.87;56.70;60.67;65.54;63.99;61.30;57.94;50.61
03.07.2018;44.32;43.00;41.21;40.27;40.14;41.82;52.58;62.41;58.50;53.41;51.78;50.76;47.11;46.07;45.19;45.11;49.40;52.00;55.60;62.49;63.40;59.50;58.50;50.24
02.07.2018;38.12;35.00;33.80;33.65;35.25;39.50;51.47;60.95;59.88;54.85;51.02;50.80;46.53;44.50;43.61;44.15;46.31;52.16;55.49;59.69;59.33;56.98;56.50;49.57
01.07.2018;34.25;28.50;28.00;27.98;27.88;27.02;26.21;27.00;27.49;24.41;17.55;18.44;12.69;6.40;2.50;2.65;14.50;24.90;37.00;45.47;45.80;47.80;46.61;40.93
30.06.2018;43.00;40.50;39.50;37.65;37.43;37.80;37.70;42.00;44.89;42.02;37.82;35.00;30.51;27.50;25.00;27.51;30.49;37.50;44.59;49.17;48.14;47.18;45.81;42.21
29.06.2018;37.95;36.75;35.90;34.26;34.70;38.63;47.80;55.64;57.20;55.00;51.98;50.76;46.59;42.24;40.00;41.00;41.58;44.05;46.08;49.93;50.58;46.30;46.86;43.00
28.06.2018;41.22;39.01;38.15;37.41;37.94;40.26;47.00;55.54;56.90;53.90;50.50;48.68;44.80;42.50;42.00;42.04;42.26;46.71;49.47;53.23;50.47;47.92;46.16;40.83
27.06.2018;44.50;40.37;39.00;39.50;40.49;41.86;50.85;58.00;58.50;54.29;50.80;49.52;44.93;42.99;40.39;41.00;42.93;46.17;50.57;53.95;52.50;50.49;48.00;43.13
26.06.2018;43.40;39.34;38.36;37.66;37.73;40.12;50.30;58.50;60.24;56.33;54.04;52.94;51.26;49.70;48.10;48.01;47.21;51.07;53.13;56.50;55.07;51.78;50.25;45.04
25.06.2018;36.15;34.64;32.76;30.08;31.04;35.48;46.70;58.16;59.33;56.57;53.69;52.25;49.63;47.86;47.37;48.03;47.03;49.50;52.75;56.44;57.08;53.84;51.53;46.16
24.06.2018;26.93;24.91;21.66;19.27;18.50;18.68;18.14;21.20;23.99;26.23;26.83;28.53;27.03;24.29;20.09;19.06;21.01;25.96;33.94;39.52;40.95;41.54;42.71;39.42
23.06.2018;21.58;18.40;13.88;10.13;9.26;12.70;17.50;22.49;24.81;25.07;22.49;20.54;18.49;16.00;13.95;13.38;16.85;21.32;29.86;34.61;34.50;34.37;34.08;32.22
22.06.2018;17.09;15.01;12.72;12.00;12.00;17.31;28.12;36.71;35.78;29.83;27.32;25.88;23.99;20.70;18.00;18.04;20.30;25.98;30.22;32.96;32.99;32.50;29.24;24.34
21.06.2018;40.56;37.80;36.98;36.49;36.06;37.12;46.81;54.18;54.93;48.75;41.85;36.75;26.73;18.00;13.22;13.78;13.88;20.00;30.99;36.12;34.46;35.23;34.00;26.50
20.06.2018;43.60;40.61;39.30;37.27;37.12;39.69;46.22;54.50;54.56;50.50;47.10;44.53;41.81;41.10;39.69;40.30;43.14;45.42;50.00;53.88;54.50;53.00;52.34;46.15
19.06.2018;39.54;37.08;35.18;33.49;32.85;36.43;44.36;52.40;52.93;50.23;47.08;47.65;46.92;46.56;46.34;47.35;48.08;51.01;54.47;56.46;56.55;54.50;52.96;48.00
18.06.2018;36.87;34.68;33.38;32.02;32.40;35.51;45.91;54.09;55.50;53.42;49.50;48.81;45.50;44.06;42.44;42.47;42.50;45.00;49.07;50.81;54.25;51.37;48.48;43.00
17.06.2018;37.47;34.90;30.45;28.48;26.25;24.36;24.97;28.02;23.61;24.00;21.50;21.23;18.55;12.97;9.70;13.37;17.29;23.95;33.91;38.48;43.43;44.30;45.40;41.17
16.06.2018;43.63;40.44;38.10;37.14;37.10;36.91;36.50;40.70;42.90;41.73;39.20;38.06;37.04;35.28;33.50;35.44;36.18;38.81;46.00;47.70;48.12;47.40;47.00;42.35
15.06.2018;41.63;40.05;39.31;38.96;39.10;41.56;48.61;57.92;60.55;58.70;55.27;53.60;50.84;49.74;47.63;47.45;48.00;52.02;55.07;57.12;55.58;52.87;52.49;48.19
14.06.2018;42.45;40.50;39.18;38.09;36.50;38.76;44.03;52.08;53.20;49.20;47.72;45.69;43.83;41.44;38.50;40.14;41.77;44.50;49.66;51.50;51.27;49.84;48.43;43.38
13.06.2018;41.26;38.49;36.99;35.03;35.46;36.50;44.88;53.87;57.50;55.88;54.79;53.99;51.74;50.62;48.19;46.82;47.17;48.86;51.96;54.17;54.00;52.40;51.99;47.07
12.06.2018;39.83;38.50;37.50;37.25;37.33;38.64;49.20;57.17;61.60;58.54;57.17;56.50;52.90;51.50;51.13;50.50;50.30;51.90;53.40;55.05;52.53;49.60;47.49;42.84
11.06.2018;37.85;35.49;34.49;34.43;33.80;38.51;50.51;61.80;62.99;59.82;53.70;54.00;49.50;47.50;47.23;48.43;48.50;52.00;55.07;57.74;56.20;53.73;51.86;46.04
10.06.2018;38.40;35.10;33.60;32.05;31.62;29.82;28.70;29.70;32.98;31.76;29.16;30.51;31.00;27.20;26.14;27.40;29.54;32.97;39.12;46.25;47.90;48.20;48.50;42.04
09.06.2018;42.87;40.57;39.80;39.10;38.77;38.25;39.81;41.87;45.64;45.10;42.60;40.76;38.49;36.41;36.00;36.50;38.00;41.90;47.66;49.34;49.20;48.30;47.65;43.40
08.06.2018;42.90;41.50;41.50;40.50;40.42;42.80;51.25;61.16;66.00;61.70;56.54;55.20;51.51;49.63;48.50;49.30;51.26;55.30;57.10;58.00;55.85;52.20;50.49;45.91
07.06.2018;42.49;40.51;39.42;37.78;37.04;41.25;49.59;62.00;63.94;60.19;54.96;54.10;51.48;50.61;50.49;51.21;53.20;58.70;64.44;69.17;66.48;57.41;52.72;48.45
06.06.2018;46.08;43.50;42.58;41.00;41.00;42.90;52.39;65.61;66.14;63.41;55.93;55.34;51.30;49.13;47.50;48.50;50.00;54.20;58.54;63.66;59.00;52.83;49.80;44.50
05.06.2018;41.00;38.20;37.17;36.18;36.41;40.49;51.50;64.86;65.90;60.07;55.03;52.80;49.80;48.00;46.98;47.54;49.09;52.78;57.72;63.85;60.78;55.32;51.00;43.49
04.06.2018;39.19;37.07;36.10;36.17;36.06;38.30;53.80;64.11;64.90;60.87;55.10;52.27;46.56;46.00;44.81;44.70;45.60;51.05;54.72;57.37;58.21;52.81;50.45;40.72
03.06.2018;41.18;37.13;33.68;32.20;31.85;30.73;30.96;33.34;36.20;36.20;32.36;33.80;31.80;28.20;27.45;29.46;30.14;34.23;42.64;47.00;47.80;46.04;47.22;42.22
02.06.2018;44.60;41.06;39.06;38.10;37.00;37.20;38.40;41.97;43.36;45.20;42.10;40.93;38.20;36.46;35.72;35.81;36.00;41.47;45.80;47.16;47.49;47.00;46.30;42.46
01.06.2018;39.93;37.69;36.60;36.65;36.85;38.49;45.64;52.51;60.35;57.97;54.89;53.91;50.75;49.02;48.64;49.20;49.50;52.20;56.00;56.59;56.10;53.39;51.02;45.60
31.05.2018;42.00;40.63;39.30;38.40;37.07;36.80;41.34;44.70;46.87;42.88;41.31;40.65;38.94;37.36;36.00;36.50;38.43;42.90;46.90;48.50;51.03;49.15;46.95;42.67
30.05.2018;35.95;34.79;33.20;33.50;33.50;36.47;45.89;55.84;60.34;53.98;51.90;50.00;46.90;46.04;45.98;46.64;49.38;52.21;54.20;58.00;58.77;55.09;51.70;45.96
29.05.2018;35.50;33.51;31.55;31.21;32.12;34.14;48.62;53.63;55.49;50.80;49.36;47.72;44.16;41.75;40.97;42.37;43.80;47.50;49.28;51.08;50.15;46.85;43.51;37.68
28.05.2018;30.96;29.37;29.51;29.00;29.23;33.00;46.63;54.10;55.99;51.30;47.22;46.94;44.50;42.23;41.06;43.49;44.60;47.65;51.74;55.16;53.60;50.46;45.03;38.91
27.05.2018;29.40;23.99;21.81;20.28;19.91;19.61;22.00;22.18;24.47;24.00;21.78;22.50;18.52;15.45;14.00;13.51;17.83;24.89;29.70;35.00;37.02;36.29;32.99;27.37
26.05.2018;38.90;34.93;33.97;32.38;32.50;32.81;35.30;38.50;39.73;38.01;32.73;31.50;29.50;29.55;26.99;27.01;29.00;33.90;38.50;42.01;43.00;41.18;39.15;34.99
25.05.2018;33.89;32.00;30.44;29.75;29.50;31.98;40.50;48.01;50.64;47.04;42.80;40.70;37.20;36.00;35.00;36.30;37.62;42.60;45.00;46.78;46.90;44.41;42.74;38.96
24.05.2018;32.96;31.72;29.98;28.36;29.33;33.26;42.73;51.82;55.27;49.62;44.00;41.20;36.94;35.81;34.04;34.32;35.06;38.99;42.88;44.50;42.68;41.86;37.70;31.95
23.05.2018;36.65;35.04;34.16;33.50;33.79;37.06;48.20;59.45;60.99;52.15;46.93;44.50;41.50;39.58;38.38;38.97;38.50;42.50;46.32;48.24;47.04;44.13;39.90;33.68
22.05.2018;20.90;15.61;14.05;16.36;17.33;26.52;39.76;49.03;48.30;43.77;40.77;40.33;36.36;34.57;33.51;34.67;36.11;40.90;46.90;49.84;51.29;48.45;42.91;36.45
21.05.2018;17.91;13.41;10.99;8.00;11.81;12.96;6.81;10.99;9.44;5.22;-0.59;-5.27;-16.00;-27.01;-33.30;-26.50;-8.70;5.31;16.46;20.10;26.34;25.92;25.74;22.00
20.05.2018;27.32;23.48;21.19;20.08;20.06;20.61;20.42;23.40;21.99;21.05;18.43;16.80;12.70;5.36;1.01;3.14;9.24;17.69;24.00;28.63;31.81;28.95;28.23;22.47
19.05.2018;39.29;35.97;33.78;32.54;33.04;32.69;37.00;40.50;40.60;39.06;35.02;33.60;31.02;28.51;26.12;27.91;28.76;33.50;39.00;43.00;42.75;40.05;38.89;31.94
18.05.2018;31.56;28.90;27.50;27.26;28.50;32.01;42.10;49.50;53.18;50.58;45.00;43.57;40.53;39.44;37.48;36.51;36.00;39.93;46.29;49.88;52.51;50.26;45.60;40.30
17.05.2018;28.95;24.87;23.02;22.94;22.61;27.62;36.95;44.48;49.36;45.67;41.98;39.50;35.66;35.50;33.48;32.54;33.31;35.70;40.36;43.50;43.85;42.09;39.57;34.50
16.05.2018;35.80;33.01;33.00;31.91;32.70;35.50;44.12;56.10;60.50;57.80;52.44;49.10;43.13;41.41;39.39;37.68;36.32;38.47;42.44;44.89;44.09;41.44;38.94;32.69
15.05.2018;26.49;24.65;23.69;22.93;23.67;29.16;43.56;52.45;57.56;53.96;48.01;44.40;38.95;37.50;35.82;37.97;37.74;43.07;47.78;51.13;50.22;48.25;44.14;38.38
14.05.2018;22.38;21.12;17.82;17.29;20.42;26.97;40.70;49.93;49.39;41.76;40.94;39.81;38.33;36.82;34.52;34.87;36.02;37.98;42.04;47.54;49.03;46.38;44.48;32.23
13.05.2018;17.48;14.57;14.00;12.45;11.40;11.50;11.36;14.50;19.36;19.47;17.71;19.29;14.28;-2.01;-3.44;6.34;12.21;16.54;23.98;27.79;26.57;26.10;26.10;20.00
12.05.2018;37.15;32.50;29.50;26.50;26.40;27.50;30.60;35.83;39.30;36.50;32.99;31.54;30.19;27.95;25.70;25.02;25.50;29.49;36.23;37.64;37.00;35.47;33.05;26.50
11.05.2018;23.26;22.50;21.50;22.32;24.37;26.83;35.68;42.63;47.49;45.00;41.68;39.42;37.81;35.49;34.80;34.54;36.66;41.20;47.09;50.20;49.50;47.50;42.69;37.92
10.05.2018;25.79;24.80;22.93;20.99;21.06;19.99;23.03;25.00;24.92;23.08;21.11;20.04;17.17;15.17;12.24;12.40;11.86;15.66;21.88;26.40;30.20;28.99;28.00;23.35
09.05.2018;22.98;21.80;21.45;21.99;22.21;27.02;40.50;47.44;49.90;46.75;40.50;39.30;36.00;34.76;34.00;34.50;35.44;39.50;45.06;47.69;45.40;41.40;37.80;33.05
08.05.2018;23.84;21.50;22.30;20.72;21.96;26.00;38.00;41.80;39.58;37.92;33.94;31.50;27.63;24.14;20.55;22.98;25.50;32.00;37.90;42.83;44.10;39.48;35.15;29.15
07.05.2018;22.57;21.00;21.43;21.50;25.40;29.03;43.31;45.00;43.49;39.94;36.65;36.92;33.25;33.61;31.95;31.34;35.66;38.92;42.22;42.47;46.14;43.05;37.00;28.57
06.05.2018;23.54;19.37;18.37;18.28;17.55;19.92;20.00;20.03;19.07;18.08;14.49;15.83;10.51;3.51;-8.42;0.50;6.23;15.90;22.41;28.05;30.01;28.11;28.53;23.37
05.05.2018;32.90;29.89;29.07;28.17;27.94;28.92;32.16;33.00;31.99;29.44;25.05;23.29;22.22;17.50;15.57;16.36;16.50;24.04;30.58;35.50;34.90;32.46;31.26;26.54
04.05.2018;34.22;31.82;31.87;31.41;32.67;35.34;46.01;51.46;54.13;48.55;43.50;40.84;38.10;35.99;34.14;34.89;34.13;37.10;41.93;45.46;46.30;44.75;39.16;33.55
03.05.2018;34.50;31.71;30.87;30.22;30.50;33.00;44.80;50.06;51.79;49.07;46.94;43.69;40.49;40.02;37.90;39.00;37.90;41.02;45.49;49.42;49.99;46.62;43.39;36.36
02.05.2018;27.71;23.82;23.63;23.31;23.15;26.87;41.60;50.47;51.96;46.98;43.02;43.08;40.18;39.00;36.70;35.36;36.00;39.99;46.60;52.63;54.38;49.00;40.62;34.52
01.05.2018;-0.70;-5.39;-18.96;-13.01;-25.28;-14.66;-17.05;-13.40;-10.70;-15.03;-30.63;-23.30;-38.18;-47.90;-57.49;-35.90;-17.84;-1.26;17.00;24.24;31.82;32.41;34.35;28.00
30.04.2018;10.15;5.30;3.04;2.35;2.97;6.19;28.63;33.34;29.82;26.66;22.55;20.15;16.47;13.52;9.43;13.82;20.05;26.21;34.05;35.70;40.51;37.70;36.91;28.58
29.04.2018;31.70;26.00;24.93;23.30;24.55;24.00;23.50;26.64;25.26;23.68;21.49;21.93;19.47;11.67;8.78;7.95;12.08;16.82;23.19;28.00;28.00;24.00;23.00;16.19
28.04.2018;30.99;28.18;24.45;24.12;24.99;25.73;26.99;28.72;31.49;30.00;27.99;25.12;24.00;20.50;18.44;21.83;25.50;31.00;40.30;43.15;42.70;42.30;41.62;39.49
27.04.2018;30.49;28.48;27.47;26.13;28.80;31.50;40.88;48.19;51.93;46.42;42.92;40.22;35.36;33.73;32.93;32.99;34.98;39.50;45.26;48.20;47.99;43.39;39.49;32.99
26.04.2018;26.70;21.96;17.93;17.16;19.49;25.22;36.17;40.59;42.75;39.19;32.00;31.44;27.20;23.48;21.97;23.40;24.96;30.76;37.74;44.33;45.40;43.49;41.52;34.93
25.04.2018;29.76;28.95;25.73;21.91;19.31;21.87;28.35;32.14;33.96;30.78;26.27;25.22;23.89;23.01;22.00;22.67;22.71;28.22;33.03;38.27;41.48;38.99;36.51;31.44
24.04.2018;30.50;27.78;24.04;23.00;23.06;27.50;38.78;45.00;42.43;37.50;33.00;31.87;27.98;27.02;28.02;29.49;30.13;33.85;39.97;45.56;49.89;47.75;44.96;38.00
23.04.2018;27.50;23.52;22.75;21.00;22.37;26.85;38.53;44.54;45.26;39.43;32.82;32.00;29.77;27.79;27.56;27.00;26.88;31.17;37.00;39.33;41.50;37.00;33.66;26.83
22.04.2018;29.50;24.45;23.33;21.25;21.50;20.97;20.50;20.00;19.49;19.38;15.58;16.13;15.49;9.64;4.06;6.83;9.24;16.89;28.39;33.04;35.97;34.47;32.79;29.91
21.04.2018;31.94;29.50;28.45;27.35;26.88;28.33;29.96;31.85;32.22;32.82;30.94;28.70;27.11;22.68;19.47;21.00;22.50;29.71;36.99;41.48;42.81;40.80;40.00;35.93
20.04.2018;31.62;30.50;29.50;28.60;30.44;33.50;42.49;48.52;48.13;44.79;42.10;39.49;35.51;33.49;32.50;32.07;33.50;37.49;43.63;48.30;50.37;47.04;42.32;37.09
19.04.2018;33.03;31.73;30.50;29.50;29.74;33.66;42.53;50.07;50.15;43.50;40.78;39.49;36.49;35.49;34.49;34.42;35.90;39.48;45.06;49.57;50.00;45.50;39.30;33.20
18.04.2018;36.49;34.99;33.37;32.50;33.43;35.33;44.50;53.50;52.91;46.72;41.65;38.90;36.06;34.66;34.50;34.35;36.00;40.94;46.51;51.83;53.43;49.05;43.00;36.96
17.04.2018;41.10;38.36;36.65;34.35;35.37;39.76;48.00;54.05;58.51;51.36;45.50;42.50;40.11;39.10;38.31;38.65;40.00;45.05;48.79;53.93;54.07;49.50;44.97;40.48
16.04.2018;36.50;32.00;29.90;27.01;29.02;34.82;51.44;59.17;61.21;56.25;49.79;49.51;46.49;45.49;44.49;42.39;41.70;43.50;48.90;51.08;55.06;49.96;44.70;38.07
15.04.2018;31.83;30.10;26.84;25.97;26.00;26.38;27.43;27.63;28.43;27.37;26.05;25.70;23.70;20.16;16.29;18.47;20.64;24.51;31.58;39.49;40.87;39.89;40.03;36.23
14.04.2018;33.49;31.66;29.51;28.66;28.82;31.00;33.27;36.43;36.35;35.07;30.28;27.62;24.50;21.70;20.75;22.60;25.77;32.50;39.09;42.82;46.19;44.25;43.26;40.31
13.04.2018;23.90;22.94;21.94;21.73;24.42;29.43;42.22;47.35;49.48;45.80;44.72;43.00;40.01;37.85;36.26;36.40;36.32;38.73;43.23;44.30;45.37;42.25;41.00;35.39
12.04.2018;24.95;22.49;20.52;19.50;20.86;26.49;36.50;41.50;39.13;36.00;29.75;26.76;22.17;21.02;18.98;20.46;22.50;30.75;36.49;38.00;37.50;34.24;29.92;24.56
11.04.2018;25.14;23.79;22.00;21.00;23.40;28.31;39.02;43.72;43.76;39.50;35.69;35.18;33.00;32.12;29.87;32.07;32.50;36.79;40.00;42.20;41.52;37.33;32.70;27.35
10.04.2018;30.99;28.63;26.81;24.50;25.50;30.50;41.01;47.58;48.29;43.96;41.22;39.09;34.21;33.91;32.37;33.70;33.36;36.62;40.17;42.01;41.44;37.17;35.08;27.50
09.04.2018;33.99;32.52;29.67;29.22;30.21;35.05;47.87;56.02;57.92;51.60;44.50;42.50;38.88;37.58;35.56;35.96;37.27;41.90;45.52;48.28;51.00;47.31;42.40;33.73
08.04.2018;24.53;21.80;19.84;19.91;20.69;23.17;24.77;25.09;26.51;25.12;19.95;19.27;17.05;11.50;7.73;10.15;11.89;23.49;33.99;42.50;43.53;41.88;42.04;37.61
07.04.2018;17.14;13.01;10.56;11.16;10.00;11.69;14.27;17.49;20.46;18.61;11.00;2.94;-2.80;-8.51;-13.50;0.99;8.13;25.23;36.35;39.15;35.82;33.66;32.00;27.20
06.04.2018;31.98;30.87;30.90;28.69;32.97;36.60;47.50;55.48;56.00;48.28;41.88;38.50;32.29;29.03;27.57;27.17;28.64;34.90;40.00;42.00;39.50;34.84;33.30;26.38
05.04.2018;28.27;24.79;21.58;18.86;19.96;26.50;37.00;43.59;42.14;36.50;30.40;26.51;21.16;20.70;19.27;17.87;19.60;25.98;33.14;40.32;43.96;40.42;38.50;32.05
04.04.2018;27.61;23.85;21.39;20.00;23.56;30.59;43.30;52.00;56.18;52.51;46.02;43.50;39.64;37.37;37.10;35.91;34.50;36.69;40.55;44.07;44.80;39.20;35.94;28.05
03.04.2018;27.49;24.63;23.85;21.11;21.05;27.95;37.99;48.62;51.99;49.00;42.77;38.73;32.98;38.00;35.35;32.85;31.70;35.08;36.98;46.25;54.10;47.30;41.85;30.12
02.04.2018;29.45;21.72;20.88;18.25;19.04;19.82;24.70;25.06;28.90;30.75;23.22;24.26;20.41;17.91;13.50;14.57;19.45;27.72;33.26;38.66;42.43;41.46;36.05;30.10
01.04.2018;27.05;22.78;19.80;19.99;19.72;19.66;10.47;14.87;18.07;23.36;19.68;23.27;20.16;8.96;3.08;0.12;3.06;14.69;26.18;30.37;35.97;32.06;35.53;31.18
31.03.2018;20.88;18.36;13.31;17.70;15.52;19.00;21.27;24.70;30.78;35.47;35.90;35.10;34.08;31.01;29.09;30.04;30.89;34.28;37.80;43.04;38.93;34.72;34.79;29.30
30.03.2018;40.37;38.63;35.73;34.88;34.99;37.40;37.79;38.58;37.49;35.45;34.04;32.49;27.99;22.90;18.14;20.01;21.00;24.16;27.61;29.91;29.26;23.24;25.38;19.80
29.03.2018;24.05;22.74;20.50;19.50;22.50;28.24;36.29;45.06;47.80;44.07;37.55;36.82;35.07;35.32;35.60;36.76;38.71;44.34;52.19;59.00;59.37;49.54;46.40;40.70
28.03.2018;34.72;33.50;32.87;31.85;32.55;35.54;43.67;51.42;52.49;51.06;47.42;47.08;44.39;41.92;41.36;40.47;39.68;40.77;42.00;43.00;42.40;37.79;34.77;29.92
27.03.2018;41.47;41.38;40.57;38.82;39.47;41.30;51.99;64.61;68.49;64.15;56.50;51.41;47.32;45.08;41.94;41.00;42.49;46.99;50.13;52.23;46.99;39.53;36.03;31.04
26.03.2018;37.14;36.94;35.99;35.23;37.07;40.50;57.25;73.96;70.30;63.48;56.33;50.95;47.97;44.96;44.93;45.49;46.00;50.49;60.49;66.72;64.00;50.69;45.02;39.96
25.03.2018;39.10;37.99;;36.70;37.20;36.50;36.50;36.94;37.29;39.00;34.29;35.99;33.81;28.50;26.37;31.40;31.50;38.09;47.69;49.90;50.51;47.29;45.69;41.50
24.03.2018;41.35;40.30;39.00;38.70;38.58;38.79;40.74;41.63;42.00;43.00;41.13;38.50;37.60;35.77;36.15;36.62;40.91;45.88;54.06;58.37;53.05;47.22;45.00;42.00
23.03.2018;42.24;40.61;39.51;38.51;38.86;42.50;52.86;66.81;73.87;71.85;64.38;59.70;53.70;50.70;49.66;49.40;49.02;56.93;63.98;75.00;57.96;46.79;45.55;41.70
22.03.2018;30.57;28.00;23.25;22.61;21.40;24.78;32.98;39.40;41.38;38.50;37.84;38.23;38.92;39.00;39.99;43.50;47.00;55.33;65.40;76.75;64.88;54.96;52.20;43.97
21.03.2018;40.28;39.50;38.51;38.50;40.00;43.20;56.50;72.87;71.97;61.49;53.84;49.06;46.35;45.50;44.98;46.47;49.60;56.30;67.84;76.19;56.31;46.20;40.51;36.00
20.03.2018;38.64;36.50;35.75;34.77;32.85;35.63;43.50;51.48;51.00;44.71;38.50;36.18;33.76;34.00;33.18;36.79;39.99;48.31;61.40;67.95;55.32;46.70;45.49;40.50
19.03.2018;31.00;30.90;30.00;29.90;33.00;37.48;52.33;70.30;63.00;54.00;50.15;49.32;44.67;44.48;45.99;47.50;50.28;58.98;72.35;70.40;65.20;50.34;44.63;37.93
18.03.2018;-1.05;-15.16;-16.18;-11.57;-9.21;-10.15;-14.40;-18.42;-25.18;-24.82;-22.40;-26.18;-27.62;-43.80;-33.03;-12.91;3.22;15.24;29.78;33.22;35.82;37.40;37.50;34.02
17.03.2018;14.92;10.07;5.88;4.48;3.42;5.15;2.00;2.46;5.83;7.10;1.98;0.50;-3.01;-15.48;-9.31;-2.33;3.62;8.69;20.55;21.20;11.96;6.80;6.08;-5.73
16.03.2018;10.52;8.60;7.20;7.50;12.82;17.85;30.77;40.00;43.20;38.00;36.04;35.03;32.70;29.47;28.20;27.62;29.01;32.50;38.60;37.50;27.34;21.74;18.12;12.50
15.03.2018;27.82;24.65;21.75;20.02;22.47;26.00;35.59;41.00;37.26;33.93;28.40;27.00;23.21;23.21;21.43;25.50;29.00;33.36;37.00;37.69;33.66;28.50;25.58;19.06
14.03.2018;35.41;33.50;33.06;31.83;33.50;37.80;47.79;57.00;57.91;55.90;53.69;51.70;49.50;47.77;48.00;49.00;49.90;56.00;60.92;60.50;49.10;42.51;39.00;34.70
13.03.2018;29.00;27.66;26.00;25.95;26.96;29.60;37.13;45.05;46.72;45.71;41.58;41.01;40.62;40.87;40.02;41.00;42.70;47.18;50.70;49.92;43.57;39.37;38.25;34.70
12.03.2018;22.50;21.01;20.29;20.32;23.00;27.50;35.95;41.98;46.36;44.73;42.53;41.88;40.25;37.16;36.54;38.70;39.13;41.82;46.53;45.52;38.77;33.14;30.08;25.90
11.03.2018;23.47;20.10;20.28;19.07;18.11;17.83;18.92;19.49;20.89;22.30;20.86;21.39;19.05;16.38;14.04;15.41;18.77;23.40;26.95;27.03;24.60;22.47;22.05;18.96
10.03.2018;33.94;30.99;28.50;27.78;27.06;26.05;28.17;29.69;34.27;36.73;36.30;36.63;35.70;34.00;32.00;31.53;32.93;36.60;41.50;42.41;37.76;34.49;34.49;31.53
09.03.2018;20.53;19.50;18.40;19.15;23.42;27.99;35.50;41.72;42.36;40.91;39.39;38.04;36.07;35.03;37.19;40.03;43.88;49.27;54.95;55.87;49.48;44.20;42.43;39.00
08.03.2018;34.45;32.64;31.79;31.27;31.13;33.45;39.71;45.57;45.75;39.24;35.71;32.59;30.80;30.07;31.36;33.49;35.90;41.35;46.20;44.50;38.65;33.49;32.53;29.24
07.03.2018;39.91;37.92;37.10;36.59;37.07;39.50;46.79;59.50;65.40;63.45;59.96;55.20;49.97;47.69;47.50;47.50;50.00;55.50;63.62;64.42;53.44;43.86;40.00;36.50
06.03.2018;36.57;36.08;34.99;35.45;35.08;37.83;46.00;59.00;61.50;60.00;54.89;53.31;49.65;46.99;45.41;47.01;44.96;54.33;60.84;57.00;56.05;48.38;43.00;38.00
05.03.2018;32.01;32.24;32.43;33.00;34.82;37.71;48.32;59.37;61.82;58.78;54.91;51.61;49.75;49.66;49.50;52.39;56.06;62.54;74.77;71.00;62.94;51.00;47.28;41.90
04.03.2018;27.77;24.40;24.40;24.28;24.50;23.67;23.71;26.00;29.88;32.32;31.87;34.12;32.90;30.71;30.51;31.20;35.55;42.11;46.09;42.91;38.60;36.50;36.51;33.94
03.03.2018;36.95;35.47;34.28;34.06;32.92;31.95;30.00;31.99;37.00;36.98;31.61;29.02;29.17;28.00;27.77;29.94;34.96;41.50;45.50;42.87;38.50;34.50;35.18;31.92
02.03.2018;32.05;32.49;33.01;31.93;33.68;35.50;41.70;49.79;48.77;42.69;38.34;36.13;34.97;33.66;34.07;36.06;42.79;55.48;67.69;60.97;52.32;45.07;44.40;41.85
01.03.2018;29.20;28.67;27.06;27.49;27.41;30.30;36.50;46.35;42.61;36.00;31.37;28.30;28.31;28.00;27.68;29.26;30.49;36.95;42.00;41.06;36.70;32.01;32.05;30.25
